epoch,Train Losses,Val Losses,Val Accuracies,Train Accuracies
0,1.6092848421769983,1.3811683652877809,49.25333333333333,40.86588235294118
1,1.3770186435699463,1.1504111992518107,58.48,50.14823529411765
2,1.2635876895680147,1.059752487977346,61.666666666666664,54.28235294117647
3,1.194877546344084,1.0185297485351563,63.48,56.81411764705882
4,1.14911708352706,1.0501690994580586,62.413333333333334,58.95529411764706
5,1.1045975755354938,0.9651179021517435,65.61333333333333,60.51294117647059
6,1.079609244111005,0.8783071073849996,69.28,61.56235294117647
7,1.0458848700916066,0.9157786203702291,67.68,62.88
8,1.030573640352137,0.876077445379893,69.70666666666666,63.06588235294117
9,1.0077928858252132,0.8230906191507975,70.96,64.15764705882353
