epoch,Train Losses,Val Losses,Val Accuracies,Train Accuracies
0,1.4804908290189855,1.3251571694056192,53.626666666666665,45.59529411764706
1,1.145368404483795,0.9126706449508667,67.6,58.98823529411764
2,1.009339954701592,0.8795287051200866,69.16,64.19294117647058
3,0.925088082448174,0.8037596935908,71.29333333333334,67.43058823529412
4,0.8812778952654671,0.8729357447942098,69.10666666666667,69.09176470588235
5,0.835900745677948,0.7156994760513306,74.86666666666666,70.81411764705882
6,0.8005433681319741,0.6963133508682251,76.26666666666667,72.04235294117647
7,0.7642158539267148,0.6722458997408549,76.16,73.28941176470589
8,0.7416495090107708,0.6719327854474385,76.28,74.03294117647059
9,0.7154909620803945,0.643140046453476,77.66666666666667,75.27764705882353
10,0.6944771668097552,0.6090099244117737,78.57333333333334,76.11529411764705
11,0.6709338780795827,0.5917302858988444,79.12,76.56235294117647
12,0.6595632043894599,0.6001735112508138,79.25333333333333,76.93411764705883
13,0.6400420434895684,0.569641628185908,80.02666666666667,77.92
14,0.630687745478574,0.6959029780228932,76.05333333333333,77.9929411764706
15,0.6170250641093534,0.558278555838267,80.49333333333334,78.56705882352941
16,0.6039102064749774,0.6224442215919495,78.56,79.26588235294118
17,0.5927469935192782,0.5698263518651326,80.26666666666667,79.41411764705883
18,0.5690793980093564,0.587320721912384,80.17333333333333,80.3670588235294
19,0.5659591726906159,0.567803968946139,80.49333333333334,80.56941176470588
20,0.5583329682518454,0.5594572582244873,80.52,80.60235294117648
21,0.49080572865710537,0.4682044013738632,83.86666666666666,82.9835294117647
22,0.4688792335846845,0.4945643721103668,83.21333333333334,83.63058823529411
23,0.46525948123090405,0.4627525872707367,84.36,83.84470588235294
24,0.4587887790231144,0.45145097804069517,84.29333333333334,84.19529411764705
25,0.4472983534532435,0.49565756777127584,83.10666666666667,84.38588235294118
26,0.4411889116118936,0.4759461046059926,83.94666666666667,84.64
27,0.436884357213974,0.44563875596523284,84.6,84.74352941176471
28,0.4298127834965201,0.47195449460347494,84.13333333333334,85.07529411764706
29,0.42561137885205885,0.46842226696014405,84.26666666666667,85.27764705882353
30,0.4222033347382265,0.45808003476460774,84.66666666666667,85.33882352941177
31,0.4114586039206561,0.4657479161262512,84.42666666666666,85.62352941176471
32,0.41102158951478845,0.461780468360583,84.61333333333333,85.71529411764706
33,0.37186641064812154,0.41485891977151235,85.77333333333333,87.04705882352941
34,0.3574605234594906,0.40916634762684506,85.96,87.59529411764706
35,0.35547365426175737,0.4259107029358546,85.85333333333334,87.72705882352942
36,0.3470283250068917,0.4097141547600428,86.14666666666666,87.92941176470588
37,0.3489361182381125,0.4104599756161372,86.30666666666667,87.76
38,0.34145019272846333,0.39963930206298826,86.37333333333333,88.14117647058823
39,0.3427173775729011,0.4073268912434578,86.54666666666667,88.23764705882353
40,0.33423336822390554,0.4186467759450277,86.37333333333333,88.47764705882354
41,0.3338662610804333,0.4066211962342262,86.48,88.21176470588236
42,0.3292286900618497,0.40887748530308404,86.36,88.44235294117647
43,0.32773833441751843,0.4182774246533712,86.02666666666667,88.61176470588235
44,0.3065205437407774,0.3963164505004883,86.82666666666667,89.56705882352941
45,0.29681478789974663,0.3967543414235115,86.98666666666666,89.68705882352941
46,0.29264616816464595,0.4016728726228078,86.92,89.83764705882353
47,0.29590152222128474,0.39181871092319487,87.05333333333333,89.65411764705883
48,0.29213751309338737,0.39530243778626123,87.10666666666667,89.73647058823529
49,0.29317571378665813,0.41403252836465837,86.88,89.85411764705883
50,0.28034963147780473,0.39034353641668956,87.10666666666667,90.18352941176471
51,0.2835583842305576,0.3966252803603808,86.78666666666666,90.14588235294117
52,0.2825962122440338,0.39265618525743484,87.14666666666666,90.16
53,0.27859000787174,0.393957808081309,87.04,90.2164705882353
54,0.27709667665958404,0.3949349985599518,86.57333333333334,90.2235294117647
55,0.2740248262517592,0.38903257662455243,87.01333333333334,90.50117647058823
56,0.2711140130211325,0.39470568713347115,87.13333333333334,90.40705882352941
57,0.27879163499860204,0.3889635041475296,87.08,90.28470588235294
58,0.27066677253035937,0.3874657188216845,87.02666666666667,90.56705882352941
59,0.2672112268994836,0.3921956031123797,87.12,90.7764705882353
60,0.2662859349976568,0.3974417359073957,86.88,90.74117647058823
61,0.2656812014705995,0.3906874691963196,87.13333333333334,90.52470588235295
62,0.26252934566806346,0.4103128404577573,86.77333333333333,90.89411764705882
63,0.26307028651517983,0.39535907958348593,86.68,90.74117647058823
64,0.24757945089901195,0.3946719755470753,87.2,91.36941176470589
65,0.2479273119617911,0.3969148458282153,87.16,91.33882352941177
66,0.24716115906659294,0.39114609175920484,87.21333333333334,91.28470588235294
67,0.2436912554797004,0.39648063395818073,87.12,91.45411764705882
68,0.24229337409945095,0.4013207542896271,87.14666666666666,91.38823529411765
69,0.23963939413182875,0.3926850637237231,87.2,91.39529411764705
70,0.23750596187535455,0.39109032825628914,87.45333333333333,91.79529411764706
71,0.23418944782369278,0.3926316207607587,87.38666666666667,91.73176470588236
72,0.23667323422712438,0.3933506133993467,87.29333333333334,91.73176470588236
73,0.23433984377559494,0.39417459402481714,87.42666666666666,91.83764705882353
74,0.2322743096295525,0.39515967660546303,87.25333333333333,91.87058823529412
75,0.22848768242527456,0.3939586786210537,87.29333333333334,92.06588235294117
76,0.22689715925630402,0.39374942261974016,87.41333333333333,92.08470588235294
77,0.22849938119159025,0.3930948209861914,87.62666666666667,91.83529411764705
78,0.2251522772059721,0.3937933757543564,87.53333333333333,92.04235294117647
79,0.22419604713776534,0.39183267679015793,87.49333333333334,92.10823529411765
80,0.23024188263486414,0.3896663116077582,87.72,91.91058823529411
81,0.22674834742826575,0.3914151580194632,87.69333333333333,92.22117647058823
82,0.22729707845800062,0.38995503109296165,87.49333333333334,92.03058823529412
83,0.22834078116697423,0.38892078057726226,87.6,92.08705882352942
84,0.22374170562185566,0.39098699420491856,87.68,92.34117647058824
85,0.22729192774716545,0.3891501123845577,87.64,92.0635294117647
86,0.2247911952158984,0.388468624685208,87.57333333333334,92.24705882352941
87,0.22624522009877598,0.3874014386276404,87.48,92.01176470588236
88,0.22901253180784337,0.3893506010472775,87.56,92.03294117647059
89,0.22121762466430664,0.3922471573670705,87.6,92.24941176470588
90,0.2272795926605954,0.39031029462615646,87.52,92.03294117647059
91,0.22803757044147044,0.39150384305914243,87.4,92.0070588235294
92,0.22672512314740348,0.3893958026568095,87.73333333333333,92.14588235294117
93,0.22362283409343045,0.38991957206924754,87.45333333333333,92.10823529411765
94,0.2249737005822799,0.3901047950188319,87.61333333333333,92.24235294117648
95,0.22295558922711542,0.3900646489441395,87.49333333333334,92.19058823529411
96,0.22357673248403212,0.3916953319390615,87.54666666666667,92.06588235294117
97,0.22610594355148428,0.38979363907178244,87.53333333333333,92.05411764705882
98,0.22201642581014072,0.3924803319553534,87.44,92.22588235294117
99,0.22182152827487273,0.3918983150223891,87.54666666666667,92.36470588235294
100,0.2233693762695088,0.3942368760685126,87.56,92.24705882352941
101,0.22086727154114666,0.38958695662021636,87.62666666666667,92.25411764705882
102,0.22213436112228563,0.3918788005888462,87.34666666666666,92.30823529411765
103,0.22389978739198516,0.39288693727056184,87.50666666666666,92.02352941176471
104,0.2224365082909079,0.39151279188990595,87.65333333333334,92.08235294117647
105,0.2261705218932208,0.3893886590798696,87.72,92.05411764705882
106,0.22517424513311948,0.389027461685737,87.68,92.14823529411764
107,0.22420992944801554,0.3921188045283159,87.58666666666667,92.18823529411765
108,0.22392701801692738,0.3902310387611389,87.54666666666667,92.28
109,0.2208533697240493,0.3938296839574973,87.52,92.24941176470588
110,0.2247130760433043,0.3881803325951099,87.50666666666666,92.26588235294118
111,0.22270852829708773,0.3916032076696555,87.62666666666667,92.26352941176471
112,0.22467680013302493,0.39092628013292946,87.42666666666666,91.95058823529412
113,0.221545594403323,0.3907726625919342,87.49333333333334,92.28941176470589
114,0.22049597409472746,0.39063395800590517,87.64,92.22823529411765
115,0.2213349725344602,0.38967679797212285,87.45333333333333,92.19294117647058
116,0.21973434994957025,0.38933994405468303,87.61333333333333,92.22117647058823
117,0.2213643987711738,0.38884650508364044,87.54666666666667,92.30588235294118
118,0.22168883909898646,0.39015659379760426,87.53333333333333,92.30117647058823
119,0.22219885776183185,0.3912793164730072,87.58666666666667,92.25411764705882
120,0.22291276723076314,0.38883964283665023,87.54666666666667,92.25647058823529
121,0.22595952469881844,0.3885010502179464,87.65333333333334,92.03764705882352
122,0.22415838069214541,0.38904442788561183,87.57333333333334,92.24470588235295
123,0.2202471244710333,0.3914382583141327,87.6,92.25176470588235
124,0.22652760677810976,0.3901929534037908,87.42666666666666,92.04705882352941
125,0.22198319185481352,0.39072542805870375,87.50666666666666,92.2235294117647
126,0.22173122029865489,0.3876068407714367,87.49333333333334,92.21176470588236
127,0.21833765383327708,0.3915036459426085,87.58666666666667,92.39294117647059
128,0.22299061733852416,0.39302861046989757,87.46666666666667,92.22823529411765
129,0.22514412419068464,0.3907259896496932,87.49333333333334,92.24235294117648
130,0.2232806507524322,0.386720928555727,87.56,92.24
131,0.22082612677181468,0.3892275534371535,87.42666666666666,92.18352941176471
132,0.21954071685145882,0.38913475449085233,87.66666666666667,92.2964705882353
133,0.22469925162862328,0.3898330333073934,87.50666666666666,92.11764705882354
134,0.2262111815438551,0.38980596664746603,87.45333333333333,92.0164705882353
135,0.21880207430615145,0.3920934522966544,87.37333333333333,92.30117647058823
136,0.2257855163781082,0.3902432335853577,87.66666666666667,92.08705882352942
137,0.22308885541242712,0.39037340964277584,87.57333333333334,92.14588235294117
138,0.220307474286416,0.393195351900657,87.48,92.33411764705882
139,0.21788801642586203,0.3880655906279882,87.53333333333333,92.41882352941177
140,0.22134367653341855,0.3899153253098329,87.52,92.09647058823529
141,0.22114881460526412,0.3903061346610387,87.70666666666666,92.36470588235294
142,0.2175872712247512,0.39172244974970816,87.38666666666667,92.48941176470588
143,0.22281408923513749,0.390153666383028,87.48,92.09411764705882
144,0.21919465191504534,0.39291014482776326,87.56,92.27294117647058
145,0.22149825948827406,0.3949365053832531,87.57333333333334,92.25411764705882
146,0.2215248443996205,0.3904329624036948,87.38666666666667,92.33882352941177
147,0.21962128667419448,0.3906037158429623,87.57333333333334,92.35529411764706
148,0.218874678774441,0.39055457661946613,87.4,92.39294117647059
149,0.2206908080642714,0.3922061825454235,87.46666666666667,92.2
