epoch,Train Losses,Val Losses,Val Accuracies,Train Accuracies
0,1.5670356000788073,1.2242538617769878,54.92,41.936470588235295
1,1.252712000465393,1.0588920305569967,62.266666666666666,54.83294117647059
2,1.1231363449433271,0.9191270568847656,66.82666666666667,59.548235294117646
3,1.0404519775839414,0.8794812059402466,69.10666666666667,62.72941176470588
4,0.994227262132308,0.8106251089731852,71.93333333333334,64.57176470588236
5,0.9542405341877657,0.8095376565933228,70.82666666666667,66.24235294117648
6,0.9192209644990809,0.8227322421073914,70.57333333333334,67.60941176470588
7,0.8887325858564937,0.7045767970720926,74.68,68.68705882352941
8,0.8673164320609149,0.7700794558207193,73.98666666666666,69.74117647058823
9,0.8475855459101059,0.7240571678479513,75.01333333333334,70.0
10,0.8260043699264527,0.652644292418162,76.65333333333334,70.94117647058823
11,0.8082428789405262,0.7620845364570618,73.22666666666667,71.60705882352941
12,0.7870389357959523,0.6272508850415548,77.37333333333333,72.37647058823529
13,0.7773032722360947,0.7253992751757304,74.37333333333333,72.70588235294117
14,0.7626974410393659,0.6259998981952667,78.04,73.43294117647059
15,0.7476692222595215,0.6235905605475108,78.18666666666667,73.84705882352941
16,0.7416448096303379,0.6335380268096924,78.92,74.40470588235294
17,0.7351859521473155,0.5847630798816681,79.62666666666667,74.45411764705882
18,0.724356813767377,0.588739134979248,79.77333333333333,74.76705882352941
19,0.7020664419959574,0.6022600985209147,79.46666666666667,75.56
20,0.7009470217985265,0.5909798723856609,79.88,75.63058823529411
21,0.6888808006987852,0.5647361772060394,80.77333333333333,76.0070588235294
22,0.6785395626741297,0.5248328855435054,81.86666666666666,76.4164705882353
23,0.6719462454290951,0.5106136902968089,82.36,76.65411764705883
24,0.663047470406925,0.5512406278133393,80.96,76.84705882352941
25,0.64896685739966,0.6331584042072296,78.4,77.40235294117647
26,0.645534543093513,0.5426938213189443,81.4,77.62117647058824
27,0.6369452921951518,0.5442550314188004,81.53333333333333,77.88941176470588
28,0.6355367050339193,0.5032475021203359,82.70666666666666,77.83294117647058
29,0.6220132065716911,0.5021167468706766,82.88,78.2235294117647
30,0.6208098297203288,0.5773495155016581,80.29333333333334,78.32705882352941
31,0.6180788216085995,0.5035685804526011,82.52,78.31058823529412
32,0.6112212316344766,0.5484713341315587,81.48,78.77411764705883
33,0.6043274406937992,0.5214922983725866,81.82666666666667,78.8564705882353
34,0.5994015808329862,0.5091933893839519,82.88,79.20705882352941
35,0.5516831391390632,0.4386919544458389,85.18666666666667,80.72705882352942
36,0.5278654970786151,0.4507670521100362,85.06666666666666,81.6329411764706
37,0.5174936405013589,0.45797467161019645,84.70666666666666,81.91058823529411
38,0.5179360122575479,0.469361346411705,84.32,81.89411764705882
39,0.5161842920247246,0.4311902077595393,85.77333333333333,82.11294117647058
40,0.5086521312040441,0.4306432430545489,86.02666666666667,82.24941176470588
41,0.5066783425779904,0.4256934536576271,85.68,82.45411764705882
42,0.4968190406967612,0.43563280857404074,85.41333333333333,82.76705882352941
43,0.5003217506745282,0.441165151878198,85.10666666666667,82.56
44,0.488871893159081,0.4325028957049052,85.33333333333333,82.79764705882353
45,0.4936795117378235,0.4333196774164836,85.42666666666666,82.6564705882353
46,0.485206004412034,0.42399693926175436,85.36,83.17882352941176
47,0.4921108302565182,0.43827987887859343,85.17333333333333,82.91529411764706
48,0.4838464189262951,0.41573224721749624,85.76,82.90588235294118
49,0.4820042908920961,0.4350309731086095,85.65333333333334,83.2870588235294
